Preco_Seguro,Modelo,Ano,Categoria,Volume_Motor,Quilometragem,Cilindros,Cor,Airbag
11917,ELANTRA,2012,SEDAN,16,130658,4.0,BRANCO,4
28241,ELANTRA,2014,SEDAN,16,73628,4.0,PRATA,4
13589,ELANTRA,2012,SEDAN,16,218000,4.0,CINZA,4
14069,ELANTRA,2010,SEDAN,16,129055,4.0,PRETO,4
16543,ELANTRA,2010,SEDAN,16,79995,4.0,PRATA,4
27065,ELANTRA,2016,SEDAN,16,71000,4.0,BRANCO,4
16308,ELANTRA,2014,SEDAN,18,110000,4.0,CINZA,4
15681,ELANTRA,2013,SEDAN,18,102675,4.0,PRETO,0
19121,ELANTRA,2012,SEDAN,16,180000,4.0,CINZA,4
15681,ELANTRA,2012,SEDAN,18,127226,4.0,AZUL,0
15053,ELANTRA,2016,SEDAN,18,80000,4.0,CINZA,12
13799,ELANTRA,2013,SEDAN,18,130000,6.0,BRANCO,2
18240,ELANTRA,2011,SEDAN,16,161518,4.0,BRANCO,4
19736,ELANTRA,2016,SEDAN,16,37405,4.0,BRANCO,4
22894,ELANTRA,2014,SEDAN,18,112000,4.0,CINZA,10
19601,ELANTRA,2015,SEDAN,16,35607,4.0,BRANCO,4
26770,ELANTRA,2015,SEDAN,16,97896,4.0,AZUL,4
2195,ELANTRA,2011,SEDAN,18,308501,4.0,AZUL,12
19121,ELANTRA,2012,SEDAN,16,121362,4.0,PRETO,4
13172,ELANTRA,2011,SEDAN,18,150000,4.0,AZUL CLARO,6
12544,ELANTRA,2011,SEDAN,18,152000,4.0,PRATA,8
17559,ELANTRA,2017,SEDAN,2,66000,4.0,PRATA,12
21639,ELANTRA,2017,SEDAN,16,16687,4.0,CINZA,4
18826,ELANTRA,2012,SEDAN,16,120334,4.0,PRATA,4
2195,ELANTRA,2013,SEDAN,18,141603,4.0,AZUL,12
25889,ELANTRA,2014,SEDAN,16,147966,4.0,BRANCO,4
17227,ELANTRA,2016,SEDAN,16,49068,4.0,BRANCO,4
11422,ELANTRA,2009,SEDAN,16,133207,4.0,PRETO,4
15718,ELANTRA,2010,SEDAN,16,115528,4.0,PRETO,4
18531,ELANTRA,2011,SEDAN,16,163693,4.0,CINZA,4
19089,ELANTRA,2011,SEDAN,16,77483,4.0,PRATA,4
12617,ELANTRA,2011,SEDAN,16,75586,4.0,PRATA,4
18503,ELANTRA,2016,SEDAN,16,28332,4.0,PRATA,4
18240,ELANTRA,2010,SEDAN,16,100230,4.0,PRETO,4
19121,ELANTRA,2011,SEDAN,16,123593,4.0,PRATA,4
15681,ELANTRA,2017,SEDAN,2,38000,4.0,BRANCO,8
3293,ELANTRA,2018,SEDAN,2,47200,4.0,CINZA,12
1411,ELANTRA,2014,SEDAN,18,207587,4.0,CINZA,12
15681,ELANTRA,2013,SEDAN,18,184874,4.0,PRETO,8
27504,ELANTRA,2015,SEDAN,16,47562,4.0,BRANCO,4
1646,ELANTRA,2012,SEDAN,18,199432,4.0,VERMELHO,12
17249,ELANTRA,2012,SEDAN,18,130000,4.0,PRETO,8
16308,ELANTRA,2012,SEDAN,16,165294,4.0,PRATA,4
18503,ELANTRA,2016,SEDAN,16,29864,4.0,PRATA,4
18500,ELANTRA,2014,SEDAN,16,179664,4.0,PRATA,4
20266,ELANTRA,2011,SEDAN,16,125062,4.0,PRETO,4
17876,ELANTRA,2016,SEDAN,18,132000,4.0,BRANCO,8
18826,ELANTRA,2011,SEDAN,16,87210,4.0,PRATA,4
13476,ELANTRA,2010,SEDAN,16,132967,4.0,CINZA,4
18346,ELANTRA,2015,SEDAN,16,31891,4.0,CINZA,4
1019,ELANTRA,2017,SEDAN,16,25635,4.0,PRETO,12
15994,ELANTRA,2014,SEDAN,18,78000,4.0,CINZA,8
10406,ELANTRA,2007,SEDAN,16,51385,4.0,CINZA,4
18826,ELANTRA,2011,SEDAN,16,173678,4.0,BRANCO,4
17562,ELANTRA,2012,SEDAN,18,13500,4.0,PRETO,4
19416,ELANTRA,2012,SEDAN,16,143502,4.0,BRANCO,4
20071,ELANTRA,2013,SEDAN,18,112000,4.0,CINZA,12
28852,ELANTRA,2017,SEDAN,2,20000,4.0,PRETO,12
23207,ELANTRA,2016,SEDAN,16,33017,4.0,BRANCO,4
16618,ELANTRA,2012,SEDAN,16,115471,4.0,CINZA,4
36426,ELANTRA,2018,SEDAN,16,35643,4.0,BRANCO,4
16935,ELANTRA,2014,SEDAN,18,105600,4.0,BEGE,0
16480,ELANTRA,2014,SEDAN,16,140765,4.0,PRATA,4
11604,ELANTRA,2011,SEDAN,16,51211,4.0,PRETO,4
20005,ELANTRA,2012,SEDAN,16,155964,4.0,CINZA,4
15053,ELANTRA,2014,HATCHBACK,2,46000,4.0,PRETO,12
13808,ELANTRA,2011,SEDAN,16,52274,4.0,BRANCO,4
14834,ELANTRA,2010,SEDAN,16,101387,4.0,PRATA,4
16621,ELANTRA,2015,SEDAN,16,135378,4.0,BRANCO,4
13495,ELANTRA,2012,SEDAN,16,119595,4.0,BRANCO,4
29323,ELANTRA,2015,SEDAN,18,75000,4.0,VERMELHO,4
13700,ELANTRA,2014,SEDAN,18,150000,4.0,BRANCO,4
3763,ELANTRA,2014,SEDAN,18,110685,4.0,BRANCO,12
1019,ELANTRA,2017,SEDAN,16,25635,4.0,PRETO,12
20266,ELANTRA,2012,SEDAN,16,107523,4.0,BRANCO,4
4234,ELANTRA,2013,SEDAN,18,142786,4.0,BRANCO,12
4077,ELANTRA,2015,SEDAN,18,115507,4.0,PRETO,12
27654,ELANTRA,2014,SEDAN,16,85746,4.0,PRETO,4
15367,ELANTRA,2014,SEDAN,18,78222,4.0,BEGE,10
8515,ELANTRA,2007,SEDAN,16,140900,4.0,PRATA,4
28830,ELANTRA,2014,SEDAN,16,90823,4.0,BRANCO,4
13658,ELANTRA,2010,SEDAN,16,115783,4.0,PRATA,4
20005,ELANTRA,2011,SEDAN,16,157421,4.0,CINZA,4
26180,ELANTRA,2015,SEDAN,16,107899,4.0,PRATA,4
20209,ELANTRA,2012,SEDAN,16,108900,4.0,PRATA,4
27504,ELANTRA,2016,SEDAN,16,74909,4.0,PRATA,4
20071,ELANTRA,2016,SEDAN,16,72507,4.0,PRETO,4
4547,ELANTRA,2017,SEDAN,2,115974,4.0,BRANCO,12
20005,ELANTRA,2011,SEDAN,16,106616,4.0,PRETO,4
19933,ELANTRA,2012,SEDAN,16,134000,4.0,BRANCO,4
14834,ELANTRA,2012,SEDAN,16,131443,4.0,PRATA,4
14454,ELANTRA,2011,SEDAN,16,128980,4.0,PRATA,4
14834,ELANTRA,2011,SEDAN,16,147700,4.0,PRETO,4
25591,ELANTRA,2013,SEDAN,16,81351,4.0,BRANCO,4
6429,ELANTRA,2013,SEDAN,18,141603,4.0,AZUL,12
13485,ELANTRA,2011,SEDAN,18,152493,4.0,AZUL CLARO,4
16778,ELANTRA,2012,SEDAN,16,41279,4.0,BRANCO,4
16621,ELANTRA,2017,SEDAN,2,22000,4.0,CINZA,0
11864,ELANTRA,2010,SEDAN,16,118698,4.0,PRATA,4
17249,ELANTRA,2014,SEDAN,18,98400,4.0,CINZA,8
15718,ELANTRA,2010,SEDAN,16,104282,4.0,PRATA,4
25889,ELANTRA,2014,SEDAN,16,113000,4.0,BRANCO,4
15681,ELANTRA,2013,SEDAN,18,131638,4.0,DOURADO,0
20266,ELANTRA,2012,SEDAN,16,106400,4.0,PRATA,4
13771,ELANTRA,2009,SEDAN,16,99110,4.0,PRATA,4
19707,ELANTRA,2011,SEDAN,16,176486,4.0,BRANCO,4
18503,ELANTRA,2014,SEDAN,18,192000,4.0,CINZA,8
19416,ELANTRA,2011,SEDAN,16,120581,4.0,PRATA,4
45204,ELANTRA,2017,SEDAN,2,31022,4.0,CINZA,4
2195,ELANTRA,2011,JEEP,18,308501,4.0,AZUL,12
20385,ELANTRA,2013,SEDAN,18,112000,4.0,CINZA,8
20005,ELANTRA,2011,SEDAN,16,129000,4.0,PRATA,4
26770,ELANTRA,2016,SEDAN,16,57000,4.0,PRATA,4
19707,ELANTRA,2013,SEDAN,16,110000,4.0,CINZA,4
47377,ELANTRA,2019,SEDAN,16,8737,4.0,BRANCO,4
13495,ELANTRA,2012,SEDAN,16,119595,4.0,BRANCO,4
17054,ELANTRA,2015,SEDAN,16,99335,4.0,BRANCO,4
20005,ELANTRA,2011,SEDAN,16,129000,4.0,PRATA,4
10976,ELANTRA,2015,SEDAN,18,83902,4.0,CINZA,0
6586,ELANTRA,2012,SEDAN,18,158080,4.0,PRETO,6
26657,ELANTRA,2016,SEDAN,2,77643,4.0,VERMELHO ESCURO,12
18817,ELANTRA,2011,SEDAN,18,119000,4.0,CINZA,12
13771,ELANTRA,2010,SEDAN,16,159048,4.0,PRATA,4
18240,ELANTRA,2011,SEDAN,16,119921,4.0,CINZA,4
1411,ELANTRA,2016,HATCHBACK,2,47074,4.0,PRATA,12
20005,ELANTRA,2011,SEDAN,16,129013,4.0,CINZA,4
14166,ELANTRA,2012,SEDAN,16,170713,4.0,BRANCO,4
1490,ELANTRA,2016,SEDAN,18,91838,4.0,PRATA,12
7683,ELANTRA,2016,SEDAN,18,121840,4.0,AZUL,12
18817,ELANTRA,2014,SEDAN,18,116800,4.0,BRANCO,0
43143,ELANTRA,2018,SEDAN,2,35168,4.0,CINZA,4
19121,ELANTRA,2012,SEDAN,16,112243,4.0,BRANCO,4
1254,ELANTRA,2018,SEDAN,2,48171,4.0,VERMELHO,12
21103,ELANTRA,2016,SEDAN,16,91314,4.0,CINZA,4
15035,ELANTRA,2011,SEDAN,16,174391,4.0,BRANCO,4
11992,ELANTRA,2007,SEDAN,16,128354,4.0,PRATA,4
18817,ELANTRA,2016,SEDAN,16,32595,4.0,PRATA,4
20266,ELANTRA,2014,SEDAN,16,138598,4.0,BRANCO,4
18817,ELANTRA,2016,SEDAN,16,32595,4.0,PRATA,4
10635,ELANTRA,2008,SEDAN,16,209973,4.0,PRATA,4
21075,ELANTRA,2016,SEDAN,16,126199,4.0,BRANCO,4
1254,ELANTRA,2009,SEDAN,2,268227,4.0,PRETO,12
26657,ELANTRA,2017,SEDAN,2,32000,4.0,PRETO,6
26149,ELANTRA,2015,SEDAN,16,80377,4.0,CINZA,4
1725,ELANTRA,2014,SEDAN,18,107155,4.0,PRETO,12
3136,ELANTRA,2018,SEDAN,2,30333,4.0,CINZA,12
17876,ELANTRA,2013,SEDAN,18,117000,4.0,PRETO,12
14454,ELANTRA,2011,SEDAN,16,140000,4.0,PRATA,4
26017,ELANTRA,2017,SEDAN,16,107220,4.0,BRANCO,4
15681,ELANTRA,2011,SEDAN,18,276800,1.0,PRATA,5
19707,ELANTRA,2012,SEDAN,16,123000,4.0,PRATA,4
16480,ELANTRA,2014,SEDAN,16,140765,4.0,PRATA,4
17249,ELANTRA,2013,SEDAN,18,92800,4.0,AZUL,0
8320,ELANTRA,2007,SEDAN,16,149691,4.0,PRATA,4
17484,ELANTRA,2011,SEDAN,16,103453,4.0,BRANCO,4
5018,ELANTRA,2013,SEDAN,18,294034,4.0,PRETO,12
16894,ELANTRA,2010,SEDAN,16,71202,4.0,PRATA,4
3763,ELANTRA,2014,SEDAN,18,110685,4.0,BRANCO,12
25089,ELANTRA,2017,SEDAN,2,23000,4.0,CINZA,8
12880,ELANTRA,2010,SEDAN,16,97132,4.0,PRATA,4
19384,ELANTRA,2011,SEDAN,16,124892,4.0,BRANCO,4
18817,ELANTRA,2014,HATCHBACK,2,110000,4.0,BRANCO,6
25591,ELANTRA,2014,SEDAN,16,140000,4.0,BRANCO,4
20005,ELANTRA,2011,SEDAN,16,35951,4.0,AZUL,4
11563,ELANTRA,2010,SEDAN,16,130814,4.0,PRATA,4
25889,ELANTRA,2015,SEDAN,16,103891,4.0,BRANCO,4
15100,ELANTRA,2010,SEDAN,16,98578,4.0,PRATA,4
23207,ELANTRA,2016,SEDAN,16,33017,4.0,BRANCO,4
19121,ELANTRA,2012,SEDAN,16,103490,4.0,PRATA,4
18240,ELANTRA,2011,SEDAN,16,154900,4.0,BRANCO,4
12858,ELANTRA,2012,COUPE,18,87000,4.0,PRETO,6
13739,ELANTRA,2010,SEDAN,16,110000,4.0,BRANCO,4
8097,ELANTRA,2007,SEDAN,16,184297,4.0,PRATA,4
17158,ELANTRA,2011,SEDAN,16,157827,4.0,PRATA,4
20855,ELANTRA,2016,SEDAN,16,31780,4.0,PRETO,4
25889,ELANTRA,2015,SEDAN,16,117000,4.0,BRANCO,4
27654,ELANTRA,2016,SEDAN,16,87510,4.0,PRATA,4
7683,ELANTRA,2016,SEDAN,18,121840,4.0,AZUL,12
11992,ELANTRA,2010,SEDAN,16,124900,4.0,PRETO,4
28830,ELANTRA,2013,SEDAN,16,56764,4.0,BRANCO,4
5018,ELANTRA,2018,SEDAN,2,61398,4.0,PRETO,12
17484,ELANTRA,2011,SEDAN,16,128147,4.0,BRANCO,4
12585,ELANTRA,2010,SEDAN,16,128965,4.0,BRANCO,4
18346,ELANTRA,2016,SEDAN,16,33553,4.0,PRATA,4
18503,ELANTRA,2014,SEDAN,18,150000,6.0,CINZA,8
28909,ELANTRA,2017,SEDAN,16,98000,4.0,BRANCO,4
19384,ELANTRA,2011,SEDAN,16,127983,4.0,CINZA,4
16778,ELANTRA,2012,SEDAN,16,41279,4.0,BRANCO,4
15681,ELANTRA,2013,SEDAN,18,41600,4.0,CINZA,8
18189,ELANTRA,2015,SEDAN,18,17000,4.0,CINZA,0
13589,ELANTRA,2012,SEDAN,16,162911,4.0,BRANCO,4
16568,ELANTRA,2015,SEDAN,16,100535,4.0,BRANCO,4
25716,ELANTRA,2016,SEDAN,2,45500,4.0,PRETO,12
19000,ELANTRA,2013,HATCHBACK,18,95000,4.0,CINZA,6
15367,ELANTRA,2010,SEDAN,18,230400,4.0,ROXO,0
16621,ELANTRA,2012,SEDAN,18,83000,4.0,AZUL,8
6272,ELANTRA,2009,SEDAN,16,53256,4.0,AZUL,4
19676,ELANTRA,2012,SEDAN,16,152000,4.0,BRANCO,4
20005,ELANTRA,2012,SEDAN,16,107179,4.0,BRANCO,4
19444,ELANTRA,2016,SEDAN,18,75200,4.0,CINZA,10
19707,ELANTRA,2012,SEDAN,16,97000,4.0,BRANCO,4
13589,ELANTRA,2012,SEDAN,16,162911,4.0,BRANCO,4
1019,ELANTRA,2017,SEDAN,16,25635,4.0,PRETO,12
20005,ELANTRA,2012,SEDAN,16,96860,4.0,BRANCO,4
14740,ELANTRA,2015,SEDAN,18,10000,6.0,PRETO,9
19601,ELANTRA,2015,SEDAN,16,35607,4.0,BRANCO,4
15681,ELANTRA,2013,SEDAN,18,70978,4.0,AZUL,0
19416,ELANTRA,2011,SEDAN,16,141799,4.0,BRANCO,4
15323,ELANTRA,2012,SEDAN,16,117061,4.0,CINZA,4
14069,ELANTRA,2010,SEDAN,16,100403,4.0,BRANCO,4
28852,ELANTRA,2017,SEDAN,2,36400,4.0,PRATA,12
4704,ELANTRA,2017,SEDAN,2,45242,4.0,CINZA,12
16160,ELANTRA,2012,SEDAN,16,68976,4.0,BRANCO,4
15681,ELANTRA,2014,SEDAN,18,73688,4.0,PRATA,0
13172,ELANTRA,2015,SEDAN,18,147200,4.0,BRANCO,8
9408,ELANTRA,2013,JEEP,18,207606,4.0,CINZA,12
16621,ELANTRA,2012,SEDAN,18,109000,4.0,PRATA,8
18240,ELANTRA,2010,SEDAN,16,100230,4.0,PRETO,4
16621,ELANTRA,2014,SEDAN,18,66000,4.0,VERMELHO ESCURO,0
11704,ELANTRA,2010,SEDAN,16,180093,4.0,PRETO,4
3136,ELANTRA,2013,SEDAN,18,286043,4.0,PRETO,12
12544,ELANTRA,2013,SEDAN,18,176000,4.0,PRETO,12
4077,ELANTRA,2018,SEDAN,2,46686,4.0,PRATA,12
5645,ELANTRA,2018,SEDAN,2,31470,4.0,BRANCO,12
7370,ELANTRA,2016,SEDAN,18,215032,4.0,MARROM,12
12849,ELANTRA,2010,SEDAN,16,113861,4.0,PRATA,4
17876,ELANTRA,2015,HATCHBACK,18,62000,4.0,PRETO,6
14113,ELANTRA,2013,SEDAN,18,89000,4.0,PRATA,8
27924,ELANTRA,2018,SEDAN,16,53000,4.0,BRANCO,4
19707,ELANTRA,2011,SEDAN,16,76462,4.0,CINZA,4
10117,ELANTRA,2010,SEDAN,16,72000,4.0,BRANCO,4
19707,ELANTRA,2015,SEDAN,16,138770,4.0,BRANCO,4
48196,ELANTRA,2018,SEDAN,2,17172,4.0,CINZA,4
19707,ELANTRA,2012,SEDAN,16,97000,4.0,BRANCO,4
33575,ELANTRA,2018,SEDAN,16,65734,4.0,AZUL,4
19444,ELANTRA,2015,SEDAN,18,126400,4.0,AZUL,8
22580,ELANTRA,2016,SEDAN,2,62000,4.0,PRETO,8
20071,ELANTRA,2012,SEDAN,18,58000,4.0,BRANCO,12
5927,ELANTRA,2007,SEDAN,15,53668,4.0,PRATA,4
15367,ELANTRA,2014,SEDAN,18,193600,4.0,PRATA,0
25299,ELANTRA,2015,SEDAN,16,48424,4.0,PRATA,4
20266,ELANTRA,2012,SEDAN,16,133770,4.0,CINZA,4
1725,ELANTRA,2017,SEDAN,2,47914,4.0,BRANCO,12
14454,ELANTRA,2011,SEDAN,16,158787,4.0,PRATA,4
16308,ELANTRA,2012,SEDAN,16,165294,4.0,PRATA,4
12858,ELANTRA,2013,HATCHBACK,18,106000,4.0,PRETO,8
3293,ELANTRA,2017,SEDAN,2,137997,4.0,AZUL,12
12858,ELANTRA,2012,SEDAN,18,156800,4.0,PRETO,6
20071,ELANTRA,2017,SEDAN,16,40177,4.0,BRANCO,4
25889,ELANTRA,2014,SEDAN,16,79000,4.0,VERMELHO,4
14113,ELANTRA,2014,SEDAN,16,32844,4.0,BRANCO,4
1646,ELANTRA,2013,SEDAN,18,114510,4.0,PRETO,12
15612,ELANTRA,2010,SEDAN,16,138425,4.0,BRANCO,4
18531,ELANTRA,2011,SEDAN,16,163693,4.0,CINZA,4
14113,ELANTRA,2014,SEDAN,16,32844,4.0,BRANCO,4
1176,ELANTRA,2012,SEDAN,18,264398,4.0,AZUL,12
17942,ELANTRA,2010,SEDAN,16,50008,4.0,PRATA,4
14426,ELANTRA,2014,SEDAN,16,78836,4.0,PRATA,4
20297,ELANTRA,2011,SEDAN,16,64897,4.0,PRATA,4
15681,ELANTRA,2013,SEDAN,18,138000,4.0,CINZA,12
14834,ELANTRA,2013,SEDAN,16,166447,4.0,BRANCO,4
15132,ELANTRA,2010,SEDAN,16,143415,4.0,PRATA,4
16543,ELANTRA,2010,SEDAN,16,79995,4.0,PRATA,4
18826,ELANTRA,2011,SEDAN,16,173678,4.0,BRANCO,4
11917,ELANTRA,2013,SEDAN,16,31691,4.0,BRANCO,4
20005,ELANTRA,2012,SEDAN,16,96860,4.0,BRANCO,4
2352,ELANTRA,2014,SEDAN,18,157760,4.0,AZUL,12
23521,ELANTRA,2017,SEDAN,2,34000,4.0,PRETO,12
19416,ELANTRA,2011,SEDAN,16,132749,4.0,PRATA,4
27654,ELANTRA,2015,SEDAN,16,118997,4.0,BRANCO,4
25299,ELANTRA,2016,SEDAN,16,79845,4.0,BRANCO,4
3293,ELANTRA,2013,SEDAN,18,109179,4.0,AZUL,12
20266,ELANTRA,2012,SEDAN,16,134000,4.0,PRATA,4
13172,ELANTRA,2013,SEDAN,16,75000,4.0,BRANCO,8
14834,ELANTRA,2010,SEDAN,16,87640,4.0,CINZA,4
19121,ELANTRA,2012,SEDAN,16,121362,4.0,PRETO,4
16618,ELANTRA,2012,SEDAN,16,115471,4.0,CINZA,4
18531,ELANTRA,2010,SEDAN,16,111280,4.0,BRANCO,4
17876,ELANTRA,2015,SEDAN,18,95000,4.0,PRATA,6
2038,ELANTRA,2016,SEDAN,18,133437,4.0,MARROM,12
23521,ELANTRA,2016,SEDAN,2,97600,4.0,PRETO,16
16894,ELANTRA,2012,SEDAN,16,101682,4.0,PRATA,4
14113,ELANTRA,2010,SEDAN,24,148800,4.0,PRETO,4
13877,ELANTRA,2012,SEDAN,16,185907,4.0,BRANCO,4
19416,ELANTRA,2011,SEDAN,16,132749,4.0,PRATA,4
20005,ELANTRA,2012,SEDAN,16,132421,4.0,PRATA,4
9408,ELANTRA,2013,JEEP,18,207606,4.0,CINZA,12
13178,ELANTRA,2010,SEDAN,16,86660,4.0,PRATA,4
19707,ELANTRA,2012,SEDAN,16,79911,4.0,CINZA,4
14069,ELANTRA,2009,SEDAN,16,157977,4.0,PRETO,4
19933,ELANTRA,2012,SEDAN,16,134000,4.0,BRANCO,4
16308,ELANTRA,2014,SEDAN,18,106789,4.0,CINZA,12
11886,ELANTRA,2011,SEDAN,16,113660,4.0,CINZA,4
19089,ELANTRA,2011,SEDAN,16,77483,4.0,PRATA,4
17249,ELANTRA,2014,SEDAN,18,133502,4.0,AZUL,0
27356,ELANTRA,2014,SEDAN,16,90000,4.0,PRETO,4
27654,ELANTRA,2014,SEDAN,16,86000,4.0,BRANCO,4
14454,ELANTRA,2011,SEDAN,16,127500,4.0,BRANCO,4
17249,ELANTRA,2011,SEDAN,18,74900,4.0,PRETO,10
18240,ELANTRA,2011,SEDAN,16,154900,4.0,BRANCO,4
1019,ELANTRA,2017,SEDAN,16,25635,4.0,PRETO,12
18503,ELANTRA,2016,SEDAN,16,30312,4.0,CINZA,4
19946,ELANTRA,2014,SEDAN,16,58317,4.0,PRETO,4
16308,ELANTRA,2010,SEDAN,16,57559,4.0,BRANCO,4
18826,ELANTRA,2013,SEDAN,16,88694,4.0,PRATA,4
1960,ELANTRA,2013,SEDAN,18,177590,4.0,CINZA,12
3136,ELANTRA,2014,SEDAN,2,104085,4.0,PRATA,12
17484,ELANTRA,2011,SEDAN,16,128147,4.0,BRANCO,4
18503,ELANTRA,2016,SEDAN,16,30312,4.0,CINZA,4
19757,ELANTRA,2015,SEDAN,18,57000,4.0,PRETO,10
29166,ELANTRA,2017,SEDAN,2,33100,4.0,AZUL,6
20698,ELANTRA,2017,SEDAN,16,120000,4.0,PRATA,4
15053,ELANTRA,2014,SEDAN,18,83000,4.0,PRETO,6
17249,ELANTRA,2015,SEDAN,18,104978,4.0,PRETO,0
3607,ELANTRA,2013,SEDAN,18,156326,4.0,CINZA,12
17876,ELANTRA,2014,SEDAN,18,61579,4.0,CINZA,12
19707,ELANTRA,2011,SEDAN,16,76462,4.0,CINZA,4
5959,ELANTRA,2007,SEDAN,16,48606,4.0,PRETO,4
18679,ELANTRA,2013,SEDAN,16,130000,4.0,BRANCO,4
12849,ELANTRA,2010,SEDAN,16,113861,4.0,PRATA,4
19068,ELANTRA,2012,SEDAN,18,189853,4.0,BRANCO,4
1019,ELANTRA,2017,SEDAN,16,25635,4.0,PRETO,12
17942,ELANTRA,2011,SEDAN,16,141881,4.0,BRANCO,4
15053,ELANTRA,2013,HATCHBACK,18,206400,4.0,PRETO,6
12980,ELANTRA,2011,SEDAN,16,150000,4.0,PRETO,4
16621,ELANTRA,2012,SEDAN,18,95000,4.0,PRETO,6
14834,ELANTRA,2011,SEDAN,16,147700,4.0,PRETO,4
28241,ELANTRA,2014,SEDAN,16,112843,4.0,CINZA,4
15718,ELANTRA,2010,SEDAN,16,104282,4.0,PRATA,4
27654,ELANTRA,2013,SEDAN,16,83897,4.0,BRANCO,4
17158,ELANTRA,2010,SEDAN,16,122740,4.0,BRANCO,4
16894,ELANTRA,2011,SEDAN,16,175237,4.0,PRATA,4
20266,ELANTRA,2012,SEDAN,16,107523,4.0,BRANCO,4
8881,ELANTRA,2010,SEDAN,16,62741,4.0,PRATA,4
18826,ELANTRA,2014,SEDAN,16,195965,4.0,BRANCO,4
17249,ELANTRA,2013,SEDAN,18,60000,4.0,VERMELHO ESCURO,6
1725,ELANTRA,2014,SEDAN,18,107155,4.0,PRETO,12
12544,ELANTRA,2014,SEDAN,18,105000,4.0,PRATA,6
16894,ELANTRA,2011,SEDAN,16,175237,4.0,PRATA,4
19121,ELANTRA,2011,SEDAN,16,134957,4.0,PRETO,4
18817,ELANTRA,2012,SEDAN,18,100000,4.0,PRETO,16
18503,ELANTRA,2015,SEDAN,18,77000,4.0,BRANCO,16
9408,ELANTRA,2014,SEDAN,18,102000,4.0,AZUL,12
25591,ELANTRA,2013,SEDAN,16,80819,4.0,PRETO,4
15994,ELANTRA,2017,SEDAN,2,70795,4.0,BRANCO,12
13658,ELANTRA,2010,SEDAN,16,115783,4.0,PRATA,4
27065,ELANTRA,2015,SEDAN,16,38914,4.0,CINZA,4
20297,ELANTRA,2011,SEDAN,16,104860,4.0,PRATA,4
23521,ELANTRA,2016,SEDAN,2,67200,4.0,PRETO,8
12849,ELANTRA,2008,SEDAN,16,134592,4.0,PRATA,4
25889,ELANTRA,2014,SEDAN,16,106724,4.0,BRANCO,4
27654,ELANTRA,2015,SEDAN,16,100247,4.0,BRANCO,4
19121,ELANTRA,2012,SEDAN,16,180000,4.0,CINZA,4
14069,ELANTRA,2010,SEDAN,16,112417,4.0,PRATA,4
11290,ELANTRA,2012,SEDAN,18,204000,4.0,PRETO,10
17942,ELANTRA,2011,SEDAN,16,141881,4.0,BRANCO,4
14454,ELANTRA,2013,SEDAN,16,223849,4.0,PRATA,4
17885,ELANTRA,2010,SEDAN,16,85576,4.0,PRATA,4
46534,ELANTRA,2018,SEDAN,2,22016,4.0,CINZA,4
17876,ELANTRA,2015,SEDAN,18,115200,4.0,DOURADO,8
2352,ELANTRA,2012,SEDAN,18,0,4.0,PRETO,12
15681,ELANTRA,2014,SEDAN,18,105000,4.0,AZUL,6
29793,ELANTRA,2016,SEDAN,2,33000,4.0,CINZA,12
18189,ELANTRA,2013,SEDAN,18,16000,4.0,PRETO,6
18798,ELANTRA,2011,SEDAN,16,158000,4.0,BRANCO,4
17876,ELANTRA,2013,SEDAN,18,27000,4.0,PRATA,12
16308,ELANTRA,2015,SEDAN,18,94561,4.0,AZUL,6
12287,ELANTRA,2009,SEDAN,16,79355,4.0,PRATA,4
15681,ELANTRA,2013,SEDAN,18,96584,4.0,CINZA,0
27065,ELANTRA,2012,SEDAN,16,70196,4.0,PRATA,4
18503,ELANTRA,2016,SEDAN,16,28332,4.0,PRATA,4
13589,ELANTRA,2012,SEDAN,16,218000,4.0,CINZA,4
9408,ELANTRA,2013,JEEP,18,207606,4.0,CINZA,12
18826,ELANTRA,2014,SEDAN,16,111232,4.0,BRANCO,4
18817,ELANTRA,2016,SEDAN,16,32595,4.0,PRATA,4
27033,ELANTRA,2017,SEDAN,16,137929,4.0,BRANCO,4
27598,ELANTRA,2016,SEDAN,2,70000,4.0,BRANCO,10
24709,ELANTRA,2014,SEDAN,16,54734,4.0,PRATA,4
25089,ELANTRA,2016,SEDAN,2,161600,4.0,BRANCO,11
25591,ELANTRA,2014,SEDAN,16,71627,4.0,CINZA,4
14069,ELANTRA,2010,SEDAN,16,112417,4.0,PRATA,4
18817,ELANTRA,2014,SEDAN,18,150400,6.0,VERMELHO ESCURO,6
11368,ELANTRA,2007,SEDAN,16,139000,4.0,PRATA,4
15367,ELANTRA,2012,SEDAN,18,100000,4.0,PRETO,8
12544,ELANTRA,2012,SEDAN,18,0,4.0,CINZA,10
21395,ELANTRA,2016,SEDAN,16,138241,4.0,CINZA,4
20297,ELANTRA,2012,SEDAN,16,165000,4.0,BRANCO,4
19707,ELANTRA,2012,SEDAN,16,123000,4.0,PRATA,4
3136,ELANTRA,2016,HATCHBACK,2,40464,4.0,CINZA,12
18798,ELANTRA,2011,SEDAN,16,158000,4.0,BRANCO,4
27065,ELANTRA,2015,SEDAN,16,103825,4.0,BRANCO,4
33575,ELANTRA,2018,SEDAN,16,65734,4.0,AZUL,4
17876,ELANTRA,2016,SEDAN,2,54590,4.0,PRETO,10
