Preco_Seguro,Fabricante,Modelo,Ano,Categoria,Interior_Couro,Tipo_Combustivel,Volume_Motor,Quilometragem,Cilindros,Tipo_Cambio,Tracao_Rodas,Portas,Rodas,Cor,Airbag
25264,JEEP,COMPASS,2012,JEEP,SIM,GASOLINA,24,65731,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,4
6586,TOYOTA,TACOMA,2014,SEDAN,SIM,GASOLINA,4,0,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,12
8154,MERCEDES-BENZ,E 230,1998,SEDAN,SIM,CNG,23,200000,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,VERDE,4
19444,TOYOTA,PRIUS,2010,HATCHBACK,SIM,HIBRIDO,18,197000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,6
15053,TOYOTA,AQUA,2012,HATCHBACK,NÃO,HIBRIDO,15,161000,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,2
11000,TOYOTA,PRIUS,2008,HATCHBACK,NÃO,HIBRIDO,15,182000,2.0,AUTOMATICO,FRENTE,04,ESQUERDA,MARROM,6
16621,NISSAN,X-TERRA,2005,JEEP,SIM,GASOLINA,4,118498,6.0,AUTOMATICO,4x4,02,ESQUERDA,PRETO,6
24932,HYUNDAI,H1,2010,MINIVAN,SIM,DIESEL,25,84669,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
48697,HYUNDAI,SANTA FE,2015,JEEP,SIM,DIESEL,2,155797,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
19726,MERCEDES-BENZ,SPRINTER 411,2002,GOODS WAGON,NÃO,DIESEL,22,280000,4.0,MANUAL,TRASEIRA,02,ESQUERDA,BRANCO,2
28225,TOYOTA,RAV 4,2013,JEEP,SIM,GASOLINA,25,59000,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
3000,OPEL,SINTRA,1998,MINIVAN,NÃO,GASOLINA,22,30000,4.0,MANUAL,FRENTE,5,ESQUERDA,VERMELHO,6
17562,TOYOTA,PRIUS C,2015,SEDAN,NÃO,HIBRIDO,15,88000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,10
42764,HYUNDAI,H1,2016,UNIVERSAL,SIM,DIESEL,25,110969,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
7840,MERCEDES-BENZ,E 500,2002,SEDAN,SIM,CNG,5,315000,8.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,AZUL,10
16778,CHEVROLET,ORLANDO,2015,JEEP,SIM,LPG,2,33333,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
10192,TOYOTA,PRIUS,2013,HATCHBACK,SIM,HIBRIDO,18,492642,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
24709,HYUNDAI,TUCSON,2010,JEEP,SIM,DIESEL,2,151591,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
5645,BMW,X5 M,2005,JEEP,SIM,GASOLINA,44,1000,8.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
39829,LEXUS,GX 460,2010,JEEP,SIM,GASOLINA,46,155821,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
9565,CHEVROLET,CAMARO,2010,COUPE,SIM,GASOLINA,62,217786,8.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,AZUL,12
17405,TOYOTA,AQUA,2012,HATCHBACK,NÃO,GASOLINA,15,148000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,2
21953,MERCEDES-BENZ,SPRINTER,2006,MICROBUS,NÃO,DIESEL,22,100000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,4
54255,MERCEDES-BENZ,S 550 ᲰᲘᲑᲠᲘᲓᲘ,2010,SEDAN,SIM,GASOLINA,47,688000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,12
16621,MERCEDES-BENZ,CLS 350,2004,SEDAN,SIM,GASOLINA,35,211288,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,PRETO,6
45473,FORD,TRANSIT 350T,2007,MICROBUS,NÃO,DIESEL,24,290000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,1
31047,MERCEDES-BENZ,ML 350,2010,JEEP,SIM,DIESEL,3,124000,6.0,TIPTRONIC,4x4,04,ESQUERDA,CINZA,10
49864,MERCEDES-BENZ,VITO,2015,MINIVAN,NÃO,DIESEL,22,330000,4.0,MANUAL,TRASEIRA,02,ESQUERDA,PRETO,6
20385,FORD,FUSION,2014,SEDAN,NÃO,HIBRIDO,2,180800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
6429,BMW,435,2015,COUPE,SIM,GASOLINA,3,73362,6.0,AUTOMATICO,4x4,02,ESQUERDA,PRETO,12
6586,OPEL,VECTRA,1999,SEDAN,NÃO,CNG,18,0,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,6
15677,FORD,FIESTA,2016,SEDAN,NÃO,GASOLINA,16,74800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,8
13956,LEXUS,RX 450,2015,JEEP,SIM,HIBRIDO,35,143619,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
15693,JEEP,COMPASS,2009,JEEP,SIM,GASOLINA,24,163866,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,4
21012,FORD,FUSION,2013,SEDAN,SIM,GASOLINA,20,137000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,12
23521,SUBARU,XV,2013,JEEP,SIM,HIBRIDO,2,800,6.0,AUTOMATICO,4x4,04,DIREITA,BRANCO,6
54048,TOYOTA,AQUA,2017,UNIVERSAL,SIM,HIBRIDO,15,9027,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
194438,MERCEDES-BENZ,G 350,2013,JEEP,SIM,DIESEL,30,94000,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,6
7840,MITSUBISHI,PAJERO,1992,JEEP,NÃO,GASOLINA,3,123000,6.0,MANUAL,4x4,02,ESQUERDA,PRATA,0
2500,MERCEDES-BENZ,E 220,1993,COUPE,NÃO,GASOLINA,22,450000,4.0,MANUAL,TRASEIRA,02,ESQUERDA,PRATA,2
2430,LEXUS,GX 470,2009,JEEP,SIM,GASOLINA,47,264339,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
15053,TOYOTA,PRIUS,2008,HATCHBACK,NÃO,HIBRIDO,15,142000,4.0,VARIADO,FRENTE,04,ESQUERDA,BEGE,4
2500,MITSUBISHI,OUTLANDER 2.0,2004,JEEP,SIM,CNG,2,223123,4.0,TIPTRONIC,FRENTE,04,DIREITA,BRANCO,4
19444,NISSAN,JUKE,2012,JEEP,NÃO,GASOLINA,16,100000,4.0,AUTOMATICO,4x4,04,ESQUERDA,VERMELHO,8
8500,VOLKSWAGEN,POLO,2011,HATCHBACK,NÃO,GASOLINA,12,81000,4.0,TIPTRONIC,FRENTE,04,DIREITA,PRETO,2
4547,OPEL,ASTRA G,2001,HATCHBACK,NÃO,GASOLINA,18,230000,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,2
38822,HONDA,FIT,2017,UNIVERSAL,SIM,HIBRIDO,15,3474,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
9408,HYUNDAI,ACCENT,2012,HATCHBACK,SIM,DIESEL,16,60480,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
75160,FORD,EXPLORER,2017,JEEP,SIM,GASOLINA,23,66901,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
3763,MITSUBISHI,DELICA,1996,MINIVAN,NÃO,GASOLINA,24,111000,4.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,VERDE,2
20385,VOLKSWAGEN,PASSAT,2014,SEDAN,SIM,GASOLINA,18,108000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
6429,PORSCHE,911,2013,COUPE,SIM,GASOLINA,34,94010,6.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,PRETO,12
17249,VOLKSWAGEN,PASSAT,2013,SEDAN,SIM,GASOLINA,25,90000,5.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,10
17876,VOLKSWAGEN,PASSAT,2013,SEDAN,SIM,GASOLINA,18,80000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,8
24709,SSANGYONG,REXTON,2011,JEEP,SIM,DIESEL,2,113368,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
49237,HYUNDAI,TUCSON,2016,JEEP,SIM,GASOLINA,16,27000,4.0,TIPTRONIC,4x4,04,ESQUERDA,BRANCO,12
16621,TOYOTA,PRIUS,2010,HATCHBACK,NÃO,HIBRIDO,18,150000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
39201,MERCEDES-BENZ,GLE 350,2017,JEEP,SIM,GASOLINA,35,95541,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,0
21410,CHEVROLET,MALIBU,2012,SEDAN,SIM,GASOLINA,2,131082,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
24029,SSANGYONG,REXTON,2010,JEEP,SIM,DIESEL,27,151949,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
133284,LEXUS,RX 450,2016,JEEP,SIM,HIBRIDO,35,55000,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
26657,NISSAN,PATHFINDER,2012,JEEP,SIM,GASOLINA,4,170000,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
41867,HONDA,FIT,2017,UNIVERSAL,SIM,HIBRIDO,15,29220,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
44608,HYUNDAI,SONATA,2016,SEDAN,SIM,GASOLINA,2,63687,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
37066,HYUNDAI,ELANTRA,2018,SEDAN,SIM,GASOLINA,16,20388,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
7683,HYUNDAI,SONATA,2012,SEDAN,SIM,LPG,2,91416,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
21953,TOYOTA,PRIUS,2012,HATCHBACK,NÃO,HIBRIDO,18,68000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,12
1803,TOYOTA,PRIUS,2013,HATCHBACK,SIM,HIBRIDO,15,197854,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
3763,NISSAN,JUKE,2015,JEEP,SIM,GASOLINA,16,88475,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,0
14113,VOLKSWAGEN,JETTA,2015,SEDAN,SIM,GASOLINA,18,45605,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
19416,SSANGYONG,REXTON,2010,JEEP,SIM,DIESEL,27,98164,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
26657,TOYOTA,CAMRY,2012,SEDAN,SIM,GASOLINA,25,166400,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,8
11917,HONDA,INSIGHT,2009,HATCHBACK,NÃO,GASOLINA,13,138684,4.0,VARIADO,FRENTE,04,ESQUERDA,PRATA,6
34184,MERCEDES-BENZ,CLA 250,2015,COUPE,SIM,GASOLINA,20,43000,5.0,TIPTRONIC,4x4,04,ESQUERDA,VERMELHO,10
13799,OPEL,ZAFIRA,2010,MINIVAN,NÃO,DIESEL,17,176000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,10
2195,NISSAN,MARCH,1998,HATCHBACK,NÃO,GASOLINA,1,157000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,2
5758,HONDA,FIT,2013,HATCHBACK,SIM,HIBRIDO,13,116581,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
4547,HONDA,INSIGHT,2011,HATCHBACK,NÃO,HIBRIDO,13,150000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO ESCURO,10
11149,TOYOTA,IST 1.5,2002,HATCHBACK,NÃO,GASOLINA,15,111111,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,2
20228,KIA,OPTIMA,2016,SEDAN,SIM,GASOLINA,2,29112,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
11133,TOYOTA,SIENNA,2017,SEDAN,SIM,GASOLINA,35,109981,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
29793,MINI,COUNTRYMAN,2014,JEEP,SIM,GASOLINA,16,51700,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,VERMELHO,12
43868,SSANGYONG,REXTON,2015,JEEP,SIM,DIESEL,2,61551,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
4704,VAZ,2107,2006,SEDAN,NÃO,GASOLINA,15,131000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,0
9418,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,43514,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
8467,NISSAN,NOTE,2005,SEDAN,NÃO,GASOLINA,15,16302,3.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,4
13485,NISSAN,PATHFINDER,2006,JEEP,SIM,GASOLINA,4,188200,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,12
7683,NISSAN,SERENA,2002,MINIVAN,NÃO,CNG,25,170000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,6
10976,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,571321,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
22894,TOYOTA,PRIUS,2013,HATCHBACK,NÃO,HIBRIDO,18,63186,4.0,VARIADO,FRENTE,04,ESQUERDA,BRANCO,12
7840,OPEL,ASTRA,1998,HATCHBACK,NÃO,GASOLINA,16,200000,4.0,MANUAL,FRENTE,04,ESQUERDA,AZUL,2
5739,DAEWOO,LACETTI,2010,SEDAN,SIM,GASOLINA,18,86382,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
10515,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,60850,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
8154,MITSUBISHI,AIRTREK,2001,UNIVERSAL,SIM,LPG,24,140000,4.0,TIPTRONIC,4x4,04,DIREITA,PRATA,6
14113,FORD,FUSION,2010,SEDAN,NÃO,HIBRIDO,25,68200,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
35902,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,169109,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AMARELO,4
14115,HONDA,FIT,2010,HATCHBACK,NÃO,GASOLINA,13,147857,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,4
5331,TOYOTA,HARRIER,1998,JEEP,NÃO,GASOLINA,3,220000,6.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,4
73620,HYUNDAI,SONATA,2018,SEDAN,SIM,GASOLINA,2,51106,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
38445,JAGUAR,XF,2013,SEDAN,SIM,DIESEL,22,71201,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
26657,FORD,MUSTANG,2010,COUPE,NÃO,GASOLINA,37,160000,6.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,PRETO,12
15210,HYUNDAI,H1,2008,MINIVAN,SIM,DIESEL,25,65625,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
51746,KIA,CEED,2019,UNIVERSAL,NÃO,GASOLINA,16,4000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,5
43592,BMW,X6 M,2009,SEDAN,SIM,GASOLINA,30,170000,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
44134,SSANGYONG,ACTYON,2016,JEEP,SIM,DIESEL,16,35398,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
21953,TOYOTA,CAMRY SE,2013,SEDAN,SIM,GASOLINA,25,115123,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
4391,SSANGYONG,KYRON,2007,JEEP,SIM,DIESEL,27,74944,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
21953,MITSUBISHI,OUTLANDER,2018,JEEP,SIM,HIBRIDO,2,59674,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
29793,HYUNDAI,ELANTRA,2019,SEDAN,SIM,GASOLINA,2,33693,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
10820,SKODA,OCTAVIA,2009,SEDAN,NÃO,GASOLINA,16,157000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,8
2352,TOYOTA,PRIUS,2015,HATCHBACK,SIM,HIBRIDO,18,236898,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
6899,HYUNDAI,SONATA,2012,SEDAN,SIM,LPG,2,85471,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
19444,SUBARU,XV,2015,JEEP,SIM,GASOLINA,2,250005,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
20385,TOYOTA,CAMRY,2012,SEDAN,NÃO,HIBRIDO,25,120000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO ESCURO,6
4861,TOYOTA,COROLLA,2017,SEDAN,SIM,GASOLINA,18,22989,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
5927,CHEVROLET,CRUZE,2009,SEDAN,SIM,GASOLINA,16,53434,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
27911,TOYOTA,SEQUOIA,2008,JEEP,SIM,GASOLINA,57,244800,8.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,9
7840,MITSUBISHI,PAJERO,2000,JEEP,NÃO,CNG,35,287745,6.0,AUTOMATICO,4x4,04,DIREITA,PRATA,4
10663,VOLKSWAGEN,PASSAT,2006,SEDAN,SIM,GASOLINA,20,200000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,6
5488,TOYOTA,CHR,2019,JEEP,SIM,GASOLINA,2,78424,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
13485,MAZDA,MAZDA 3 SPORT,2015,HATCHBACK,NÃO,GASOLINA,2,67825,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,8
21326,NISSAN,JUKE,2012,JEEP,NÃO,GASOLINA,16,95000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
12544,TOYOTA,PRIUS,2010,HATCHBACK,NÃO,HIBRIDO,18,124568,4.0,VARIADO,FRENTE,04,ESQUERDA,BRANCO,9
9408,TOYOTA,IPSUM,2004,MINIVAN,NÃO,GASOLINA,24,195000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRETO,0
10820,TOYOTA,PRIUS,2013,HATCHBACK,NÃO,HIBRIDO,18,281600,4.0,VARIADO,FRENTE,04,ESQUERDA,AZUL,8
34406,HYUNDAI,ELANTRA,2018,SEDAN,SIM,GASOLINA,16,36470,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
35140,HYUNDAI,TUCSON,2016,JEEP,SIM,DIESEL,2,125230,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
22502,TOYOTA,AQUA,2012,HATCHBACK,SIM,GASOLINA,15,28000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
4234,HYUNDAI,SONATA,2013,SEDAN,SIM,GASOLINA,2,232982,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
40769,TOYOTA,RAV 4,2015,JEEP,NÃO,GASOLINA,25,60800,4.0,TIPTRONIC,4x4,04,ESQUERDA,CINZA,8
47042,TOYOTA,RAV 4,2016,JEEP,NÃO,HIBRIDO,25,30402,4.0,VARIADO,4x4,04,ESQUERDA,AZUL,6
10976,JEEP,GRAND CHEROKEE,2005,JEEP,SIM,GASOLINA,37,185000,6.0,TIPTRONIC,4x4,5,ESQUERDA,PRATA,6
50767,FORD,EXPLORER,2011,JEEP,SIM,GASOLINA,35,100741,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
15649,HYUNDAI,H1,2010,MINIVAN,SIM,DIESEL,25,45252,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
2901,FORD,FUSION,2014,SEDAN,SIM,GASOLINA,25,182963,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
30107,HYUNDAI,IX35,2011,JEEP,NÃO,GASOLINA,2,52000,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,6
106627,BMW,X6,2015,JEEP,SIM,DIESEL,35,150000,6.0,TIPTRONIC,4x4,5,ESQUERDA,PRETO,12
18240,SSANGYONG,REXTON,2010,JEEP,SIM,DIESEL,27,145221,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
9722,HONDA,CR-V,2002,JEEP,NÃO,GASOLINA,2,168000,4.0,MANUAL,4x4,04,DIREITA,VERDE,4
10036,NISSAN,TIIDA 2008,2008,SEDAN,NÃO,GASOLINA,15,167000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,8
16935,HYUNDAI,ELANTRA,2012,SEDAN,NÃO,GASOLINA,18,108000,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,8
10976,NISSAN,X-TERRA,2003,JEEP,NÃO,CNG,33,300000,6.0,MANUAL,4x4,04,ESQUERDA,PRATA,2
53314,KIA,SPORTAGE,2016,JEEP,SIM,DIESEL,20,27000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,8
7997,VOLKSWAGEN,JETTA,2012,SEDAN,NÃO,GASOLINA,2,66098,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,12
16621,FORD,FIESTA,2015,SEDAN,NÃO,GASOLINA,16,56199,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
18124,HYUNDAI,GENESIS,2011,COUPE,SIM,GASOLINA,2,160000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
6269,KIA,PICANTO,2010,SEDAN,SIM,GASOLINA,1,12000,3.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
51746,TOYOTA,CAMRY,2018,SEDAN,SIM,GASOLINA,25,17000,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
3763,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,124912,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
14740,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,50534,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
16621,HYUNDAI,ELANTRA,2015,SEDAN,SIM,GASOLINA,16,135378,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
20846,CHEVROLET,ORLANDO,2016,JEEP,SIM,DIESEL,16,148101,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
3763,FORD,ESCAPE,2003,JEEP,NÃO,GASOLINA,3,0,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,0
12143,HYUNDAI,SONATA,2012,SEDAN,SIM,LPG,2,255800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
8781,MITSUBISHI,MINICA,1996,PICKUP,NÃO,GASOLINA,07,60600,3.0,MANUAL,4x4,02,DIREITA,BRANCO,0
14113,TOYOTA,AQUA,2013,HATCHBACK,NÃO,HIBRIDO,15,100000,4.0,VARIADO,FRENTE,04,DIREITA,BRANCO,6
17249,TOYOTA,PRIUS,2010,SEDAN,NÃO,HIBRIDO,18,165000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
30740,HYUNDAI,ELANTRA,2017,SEDAN,SIM,GASOLINA,16,88400,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
15132,HYUNDAI,SONATA,2010,SEDAN,SIM,GASOLINA,2,179307,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
9565,TOYOTA,HIGHLANDER,2012,JEEP,SIM,GASOLINA,35,285186,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
3763,NISSAN,JUKE,2012,JEEP,SIM,GASOLINA,16,173576,4.0,AUTOMATICO,4x4,04,ESQUERDA,VERMELHO,0
3136,BMW,328,2016,SEDAN,SIM,GASOLINA,2,51930,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
17876,NISSAN,SENTRA,2013,SEDAN,NÃO,GASOLINA,18,134400,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO ESCURO,8
9832,CHEVROLET,CRUZE,2011,SEDAN,SIM,GASOLINA,18,170872,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
52696,HYUNDAI,TUCSON,2017,JEEP,SIM,GASOLINA,16,44844,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
67404,HYUNDAI,SONATA,2018,SEDAN,SIM,GASOLINA,2,40808,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
28225,MERCEDES-BENZ,GL 550,2008,JEEP,SIM,GASOLINA,55,134000,8.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
29479,MERCEDES-BENZ,C 250,2014,SEDAN,SIM,GASOLINA,18,85000,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRATA,8
1882,MERCEDES-BENZ,E 350,2014,SEDAN,SIM,DIESEL,35,146395,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
10663,MITSUBISHI,AIRTREK,2004,UNIVERSAL,NÃO,CNG,2,150000,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,4
36065,TOYOTA,PRIUS,2016,SEDAN,SIM,HIBRIDO,18,158000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
23521,TOYOTA,CAMRY,2012,SEDAN,SIM,GASOLINA,25,91000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,10
3763,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,124912,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
5331,OPEL,COMBO,2003,GOODS WAGON,NÃO,DIESEL,17,111111,4.0,MANUAL,FRENTE,02,ESQUERDA,BRANCO,2
2274,TOYOTA,PRIUS,2010,HATCHBACK,SIM,HIBRIDO,18,288891,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
2038,MERCEDES-BENZ,ML 350,2011,JEEP,SIM,DIESEL,35,186542,6.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
4234,NISSAN,FRONTIER,2017,SEDAN,SIM,GASOLINA,25,33899,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
13328,LEXUS,RX 450,2010,JEEP,SIM,HIBRIDO,35,186005,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,12
35752,GMC,YUKON,2019,SEDAN,SIM,GASOLINA,62,11325,8.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
19444,MITSUBISHI,OUTLANDER,2011,JEEP,NÃO,GASOLINA,24,141000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRATA,16
